,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,gdp_per_capita
42382,IND,Asia,India,2020-01-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42383,IND,Asia,India,2020-01-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42384,IND,Asia,India,2020-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42385,IND,Asia,India,2020-02-02,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42386,IND,Asia,India,2020-02-03,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42387,IND,Asia,India,2020-02-04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42388,IND,Asia,India,2020-02-05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42389,IND,Asia,India,2020-02-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42390,IND,Asia,India,2020-02-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42391,IND,Asia,India,2020-02-08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42392,IND,Asia,India,2020-02-09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42393,IND,Asia,India,2020-02-10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42394,IND,Asia,India,2020-02-11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42395,IND,Asia,India,2020-02-12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42396,IND,Asia,India,2020-02-13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42397,IND,Asia,India,2020-02-14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42398,IND,Asia,India,2020-02-15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42399,IND,Asia,India,2020-02-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42400,IND,Asia,India,2020-02-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42401,IND,Asia,India,2020-02-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42402,IND,Asia,India,2020-02-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42403,IND,Asia,India,2020-02-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42404,IND,Asia,India,2020-02-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42405,IND,Asia,India,2020-02-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42406,IND,Asia,India,2020-02-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42407,IND,Asia,India,2020-02-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42408,IND,Asia,India,2020-02-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42409,IND,Asia,India,2020-02-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42410,IND,Asia,India,2020-02-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42411,IND,Asia,India,2020-02-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42412,IND,Asia,India,2020-02-29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42413,IND,Asia,India,2020-03-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42414,IND,Asia,India,2020-03-02,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42415,IND,Asia,India,2020-03-03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42416,IND,Asia,India,2020-03-04,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1380004385.0,6426.674
42417,IND,Asia,India,2020-03-05,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42418,IND,Asia,India,2020-03-06,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42419,IND,Asia,India,2020-03-07,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42420,IND,Asia,India,2020-03-08,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42421,IND,Asia,India,2020-03-09,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42422,IND,Asia,India,2020-03-10,56.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42423,IND,Asia,India,2020-03-11,62.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42424,IND,Asia,India,2020-03-12,73.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,26.85,1380004385.0,6426.674
42425,IND,Asia,India,2020-03-13,82.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,33.33,1380004385.0,6426.674
42426,IND,Asia,India,2020-03-14,102.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,1380004385.0,6426.674
42427,IND,Asia,India,2020-03-15,113.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,38.89,1380004385.0,6426.674
42428,IND,Asia,India,2020-03-16,119.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,48.15,1380004385.0,6426.674
42429,IND,Asia,India,2020-03-17,142.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,48.15,1380004385.0,6426.674
42430,IND,Asia,India,2020-03-18,156.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,1380004385.0,6426.674
42431,IND,Asia,India,2020-03-19,194.0,38.0,4.0,1.0,0.0,0.0,0.0,0.0,59.72,1380004385.0,6426.674
42432,IND,Asia,India,2020-03-20,244.0,50.0,5.0,1.0,0.0,0.0,0.0,0.0,70.83,1380004385.0,6426.674
42433,IND,Asia,India,2020-03-21,330.0,86.0,4.0,-1.0,0.0,0.0,0.0,0.0,76.39,1380004385.0,6426.674
42434,IND,Asia,India,2020-03-22,396.0,66.0,7.0,3.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42435,IND,Asia,India,2020-03-23,499.0,103.0,10.0,3.0,0.0,0.0,0.0,0.0,86.57,1380004385.0,6426.674
42436,IND,Asia,India,2020-03-24,536.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,86.57,1380004385.0,6426.674
42437,IND,Asia,India,2020-03-25,657.0,121.0,12.0,2.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42438,IND,Asia,India,2020-03-26,727.0,70.0,20.0,8.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42439,IND,Asia,India,2020-03-27,887.0,160.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42440,IND,Asia,India,2020-03-28,987.0,100.0,24.0,4.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42441,IND,Asia,India,2020-03-29,1024.0,37.0,27.0,3.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42442,IND,Asia,India,2020-03-30,1251.0,227.0,32.0,5.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42443,IND,Asia,India,2020-03-31,1397.0,146.0,35.0,3.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42444,IND,Asia,India,2020-04-01,1998.0,601.0,58.0,23.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42445,IND,Asia,India,2020-04-02,2543.0,545.0,72.0,14.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42446,IND,Asia,India,2020-04-03,2567.0,24.0,72.0,0.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42447,IND,Asia,India,2020-04-04,3082.0,515.0,86.0,14.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42448,IND,Asia,India,2020-04-05,3588.0,506.0,99.0,13.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42449,IND,Asia,India,2020-04-06,4778.0,1190.0,136.0,37.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42450,IND,Asia,India,2020-04-07,5311.0,533.0,150.0,14.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42451,IND,Asia,India,2020-04-08,5916.0,605.0,178.0,28.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42452,IND,Asia,India,2020-04-09,6725.0,809.0,226.0,48.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42453,IND,Asia,India,2020-04-10,7598.0,873.0,246.0,20.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42454,IND,Asia,India,2020-04-11,8446.0,848.0,288.0,42.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42455,IND,Asia,India,2020-04-12,9205.0,759.0,331.0,43.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42456,IND,Asia,India,2020-04-13,10453.0,1248.0,358.0,27.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42457,IND,Asia,India,2020-04-14,11487.0,1034.0,393.0,35.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42458,IND,Asia,India,2020-04-15,12322.0,835.0,405.0,12.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42459,IND,Asia,India,2020-04-16,13430.0,1108.0,448.0,43.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42460,IND,Asia,India,2020-04-17,14352.0,922.0,486.0,38.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42461,IND,Asia,India,2020-04-18,15722.0,1370.0,521.0,35.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42462,IND,Asia,India,2020-04-19,17615.0,1893.0,559.0,38.0,0.0,0.0,0.0,0.0,100.0,1380004385.0,6426.674
42463,IND,Asia,India,2020-04-20,18539.0,924.0,592.0,33.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42464,IND,Asia,India,2020-04-21,20080.0,1541.0,645.0,53.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42465,IND,Asia,India,2020-04-22,21370.0,1290.0,681.0,36.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42466,IND,Asia,India,2020-04-23,23077.0,1707.0,721.0,40.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42467,IND,Asia,India,2020-04-24,24530.0,1453.0,780.0,59.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42468,IND,Asia,India,2020-04-25,26283.0,1753.0,825.0,45.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42469,IND,Asia,India,2020-04-26,27890.0,1607.0,881.0,56.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42470,IND,Asia,India,2020-04-27,29451.0,1561.0,939.0,58.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42471,IND,Asia,India,2020-04-28,31324.0,1873.0,1008.0,69.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42472,IND,Asia,India,2020-04-29,33062.0,1738.0,1079.0,71.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42473,IND,Asia,India,2020-04-30,34863.0,1801.0,1154.0,75.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42474,IND,Asia,India,2020-05-01,37257.0,2394.0,1223.0,69.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42475,IND,Asia,India,2020-05-02,39699.0,2442.0,1323.0,100.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42476,IND,Asia,India,2020-05-03,42505.0,2806.0,1391.0,68.0,0.0,0.0,0.0,0.0,96.3,1380004385.0,6426.674
42477,IND,Asia,India,2020-05-04,46437.0,3932.0,1566.0,175.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42478,IND,Asia,India,2020-05-05,49400.0,2963.0,1693.0,127.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42479,IND,Asia,India,2020-05-06,52987.0,3587.0,1785.0,92.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42480,IND,Asia,India,2020-05-07,56351.0,3364.0,1889.0,104.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42481,IND,Asia,India,2020-05-08,59695.0,3344.0,1985.0,96.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42482,IND,Asia,India,2020-05-09,62808.0,3113.0,2101.0,116.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42483,IND,Asia,India,2020-05-10,67161.0,4353.0,2212.0,111.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42484,IND,Asia,India,2020-05-11,70768.0,3607.0,2294.0,82.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42485,IND,Asia,India,2020-05-12,74292.0,3524.0,2415.0,121.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42486,IND,Asia,India,2020-05-13,78055.0,3763.0,2551.0,136.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42487,IND,Asia,India,2020-05-14,81997.0,3942.0,2649.0,98.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42488,IND,Asia,India,2020-05-15,85784.0,3787.0,2753.0,104.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42489,IND,Asia,India,2020-05-16,90648.0,4864.0,2871.0,118.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42490,IND,Asia,India,2020-05-17,95698.0,5050.0,3025.0,154.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42491,IND,Asia,India,2020-05-18,100328.0,4630.0,3156.0,131.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42492,IND,Asia,India,2020-05-19,106475.0,6147.0,3302.0,146.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42493,IND,Asia,India,2020-05-20,112028.0,5553.0,3434.0,132.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42494,IND,Asia,India,2020-05-21,118226.0,6198.0,3584.0,150.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42495,IND,Asia,India,2020-05-22,124794.0,6568.0,3726.0,142.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42496,IND,Asia,India,2020-05-23,131423.0,6629.0,3868.0,142.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42497,IND,Asia,India,2020-05-24,138536.0,7113.0,4024.0,156.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42498,IND,Asia,India,2020-05-25,144950.0,6414.0,4172.0,148.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42499,IND,Asia,India,2020-05-26,150793.0,5843.0,4344.0,172.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42500,IND,Asia,India,2020-05-27,158086.0,7293.0,4534.0,190.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42501,IND,Asia,India,2020-05-28,165386.0,7300.0,4711.0,177.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42502,IND,Asia,India,2020-05-29,173491.0,8105.0,4980.0,269.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42503,IND,Asia,India,2020-05-30,181827.0,8336.0,5185.0,205.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42504,IND,Asia,India,2020-05-31,190609.0,8782.0,5408.0,223.0,0.0,0.0,0.0,0.0,81.94,1380004385.0,6426.674
42505,IND,Asia,India,2020-06-01,198370.0,7761.0,5608.0,200.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42506,IND,Asia,India,2020-06-02,207191.0,8821.0,5829.0,221.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42507,IND,Asia,India,2020-06-03,216824.0,9633.0,6088.0,259.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42508,IND,Asia,India,2020-06-04,226713.0,9889.0,6363.0,275.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42509,IND,Asia,India,2020-06-05,236184.0,9471.0,6649.0,286.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42510,IND,Asia,India,2020-06-06,246622.0,10438.0,6946.0,297.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42511,IND,Asia,India,2020-06-07,257486.0,10864.0,7207.0,261.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42512,IND,Asia,India,2020-06-08,265928.0,8442.0,7473.0,266.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42513,IND,Asia,India,2020-06-09,276146.0,10218.0,7750.0,277.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42514,IND,Asia,India,2020-06-10,286605.0,10459.0,8102.0,352.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42515,IND,Asia,India,2020-06-11,297535.0,10930.0,8498.0,396.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42516,IND,Asia,India,2020-06-12,308993.0,11458.0,8884.0,386.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42517,IND,Asia,India,2020-06-13,320922.0,11929.0,9195.0,311.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42518,IND,Asia,India,2020-06-14,332424.0,11502.0,9520.0,325.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42519,IND,Asia,India,2020-06-15,343091.0,10667.0,9900.0,380.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42520,IND,Asia,India,2020-06-16,354065.0,10974.0,11903.0,2003.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42521,IND,Asia,India,2020-06-17,366946.0,12881.0,12237.0,334.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42522,IND,Asia,India,2020-06-18,380532.0,13586.0,12573.0,336.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42523,IND,Asia,India,2020-06-19,395048.0,14516.0,12948.0,375.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42524,IND,Asia,India,2020-06-20,410451.0,15403.0,13254.0,306.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42525,IND,Asia,India,2020-06-21,425282.0,14831.0,13699.0,445.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42526,IND,Asia,India,2020-06-22,440215.0,14933.0,14011.0,312.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42527,IND,Asia,India,2020-06-23,456183.0,15968.0,14476.0,465.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42528,IND,Asia,India,2020-06-24,473105.0,16922.0,14894.0,418.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42529,IND,Asia,India,2020-06-25,490401.0,17296.0,15301.0,407.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42530,IND,Asia,India,2020-06-26,508953.0,18552.0,15685.0,384.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42531,IND,Asia,India,2020-06-27,528859.0,19906.0,16095.0,410.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42532,IND,Asia,India,2020-06-28,548318.0,19459.0,16475.0,380.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42533,IND,Asia,India,2020-06-29,566840.0,18522.0,16893.0,418.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42534,IND,Asia,India,2020-06-30,585481.0,18641.0,17400.0,507.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42535,IND,Asia,India,2020-07-01,604641.0,19160.0,17834.0,434.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42536,IND,Asia,India,2020-07-02,625544.0,20903.0,18213.0,379.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42537,IND,Asia,India,2020-07-03,648315.0,22771.0,18655.0,442.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42538,IND,Asia,India,2020-07-04,673165.0,24850.0,19268.0,613.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42539,IND,Asia,India,2020-07-05,697413.0,24248.0,19693.0,425.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42540,IND,Asia,India,2020-07-06,719664.0,22251.0,20159.0,466.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42541,IND,Asia,India,2020-07-07,742417.0,22753.0,20642.0,483.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42542,IND,Asia,India,2020-07-08,767296.0,24879.0,21129.0,487.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42543,IND,Asia,India,2020-07-09,793802.0,26506.0,21604.0,475.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42544,IND,Asia,India,2020-07-10,820916.0,27114.0,22123.0,519.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42545,IND,Asia,India,2020-07-11,849522.0,28606.0,22673.0,550.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42546,IND,Asia,India,2020-07-12,878254.0,28732.0,23174.0,501.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42547,IND,Asia,India,2020-07-13,906752.0,28498.0,23727.0,553.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42548,IND,Asia,India,2020-07-14,936181.0,29429.0,24309.0,582.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42549,IND,Asia,India,2020-07-15,968857.0,32676.0,24914.0,605.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42550,IND,Asia,India,2020-07-16,1003832.0,34975.0,25602.0,688.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42551,IND,Asia,India,2020-07-17,1039084.0,35252.0,26273.0,671.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42552,IND,Asia,India,2020-07-18,1077781.0,38697.0,26816.0,543.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42553,IND,Asia,India,2020-07-19,1118206.0,40425.0,27497.0,681.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42554,IND,Asia,India,2020-07-20,1155338.0,37132.0,28082.0,585.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42555,IND,Asia,India,2020-07-21,1193078.0,37740.0,28732.0,650.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42556,IND,Asia,India,2020-07-22,1238798.0,45720.0,29861.0,1129.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42557,IND,Asia,India,2020-07-23,1288108.0,49310.0,30601.0,740.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42558,IND,Asia,India,2020-07-24,1337024.0,48916.0,31358.0,757.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42559,IND,Asia,India,2020-07-25,1385635.0,48611.0,32060.0,702.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42560,IND,Asia,India,2020-07-26,1435616.0,49981.0,32771.0,711.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42561,IND,Asia,India,2020-07-27,1480073.0,44457.0,33408.0,637.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42562,IND,Asia,India,2020-07-28,1531669.0,51596.0,34193.0,785.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42563,IND,Asia,India,2020-07-29,1581963.0,50294.0,34955.0,762.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42564,IND,Asia,India,2020-07-30,1634746.0,52783.0,35718.0,763.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42565,IND,Asia,India,2020-07-31,1695988.0,61242.0,36511.0,793.0,0.0,0.0,0.0,0.0,87.5,1380004385.0,6426.674
42566,IND,Asia,India,2020-08-01,1750723.0,54735.0,37364.0,853.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42567,IND,Asia,India,2020-08-02,1803695.0,52972.0,38135.0,771.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42568,IND,Asia,India,2020-08-03,1855745.0,52050.0,38938.0,803.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42569,IND,Asia,India,2020-08-04,1908254.0,52509.0,39795.0,857.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42570,IND,Asia,India,2020-08-05,1964536.0,56282.0,40699.0,904.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42571,IND,Asia,India,2020-08-06,2027074.0,62538.0,41585.0,886.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42572,IND,Asia,India,2020-08-07,2088611.0,61537.0,42518.0,933.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42573,IND,Asia,India,2020-08-08,2153010.0,64399.0,43379.0,861.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42574,IND,Asia,India,2020-08-09,2215074.0,62064.0,44386.0,1007.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42575,IND,Asia,India,2020-08-10,2268675.0,53601.0,45257.0,871.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42576,IND,Asia,India,2020-08-11,2329638.0,60963.0,46091.0,834.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42577,IND,Asia,India,2020-08-12,2396637.0,66999.0,47033.0,942.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42578,IND,Asia,India,2020-08-13,2461190.0,64553.0,48040.0,1007.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42579,IND,Asia,India,2020-08-14,2525922.0,64732.0,49036.0,996.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42580,IND,Asia,India,2020-08-15,2589952.0,64030.0,49980.0,944.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42581,IND,Asia,India,2020-08-16,2647663.0,57711.0,50921.0,941.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
42582,IND,Asia,India,2020-08-17,2702681.0,55018.0,51797.0,876.0,0.0,0.0,0.0,0.0,85.65,1380004385.0,6426.674
